45,[6.62706184387207],[0.9208104610443115],[6.622770309448242],[0.919702410697937],2683.0608081817627
46,[6.538722515106201],[0.9214473962783813],[6.442541122436523],[0.9238986372947693],2680.9271450042725
47,[6.453216552734375],[0.9226991534233093],[6.44115686416626],[0.9213240146636963],2680.6320073604584
48,[6.3734354972839355],[0.9241327047348022],[6.383821964263916],[0.9239128828048706],2681.611175775528
49,[6.299269676208496],[0.9247522354125977],[6.492984294891357],[0.9223482012748718],2679.587304830551
50,[6.2350287437438965],[0.9228066802024841],[6.567094802856445],[0.9204136729240417],3083.502846956253
51,[6.140595436096191],[0.9267073273658752],[6.169801235198975],[0.9251219630241394],2678.47602725029
52,[6.062505722045898],[0.927377462387085],[6.091097831726074],[0.9256909489631653],2680.839758872986
53,[5.999107360839844],[0.9278042316436768],[5.886051177978516],[0.9319355487823486],2680.192642211914
54,[5.922952175140381],[0.9291982054710388],[5.885439872741699],[0.9300436973571777],2678.402649641037
55,[5.83988094329834],[0.9304957985877991],[5.804294109344482],[0.9319639801979065],2679.5034375190735
56,[5.768603324890137],[0.9314820170402527],[5.7802019119262695],[0.9309682846069336],2679.2419304847717
57,[5.709039688110352],[0.9314045906066895],[5.748390197753906],[0.9319924116134644],2683.034531354904
58,[5.6414995193481445],[0.932604193687439],[5.656167030334473],[0.9316652417182922],2684.855235338211
59,[5.563930034637451],[0.9334197044372559],[5.668142795562744],[0.9318928718566895],2686.285741329193
60,[5.5080766677856445],[0.9338433146476746],[5.440478324890137],[0.9364162683486938],2679.2883348464966
61,[5.4329047203063965],[0.9353163242340088],[5.443052291870117],[0.9366011619567871],2680.2511172294617
62,[5.376423358917236],[0.9356197714805603],[5.493772029876709],[0.9344674944877625],2678.456805706024
63,[5.32489013671875],[0.9359121918678284],[5.336572647094727],[0.9354347586631775],2679.4008491039276
64,[5.266676425933838],[0.9364922046661377],[5.306429862976074],[0.9376111030578613],2680.8073801994324
65,[5.203613758087158],[0.9371797442436218],[5.296971321105957],[0.9368429780006409],2682.188288450241
66,[5.154882431030273],[0.9378530383110046],[5.135176658630371],[0.9388486742973328],2679.949287414551
67,[5.0955119132995605],[0.9385879635810852],[5.099023818969727],[0.937781810760498],2682.3477816581726
68,[5.0414204597473145],[0.9392075538635254],[5.176140308380127],[0.9373124241828918],2682.0593338012695
69,[4.984387397766113],[0.9400230646133423],[5.027822971343994],[0.9391900300979614],2681.7200479507446
70,[4.921437740325928],[0.9405573010444641],[4.912317276000977],[0.9421345591545105],2682.4590716362
71,[4.874542236328125],[0.9413127899169922],[4.8341522216796875],[0.9425755143165588],2684.571564435959
72,[4.846499443054199],[0.941584587097168],[4.941270351409912],[0.9409823417663574],2683.002348423004
73,[4.783575057983398],[0.9419592022895813],[4.727482318878174],[0.9439837336540222],2685.277680873871
